1992-7308-MS001-5-1-i034-b040,adelaide,/en/scores/1992/7308/MS001/match-stats?isLive=False,01:48:00,108,i034,262,15,5,44,93,31,44,28,49,6,9,14,111,32,84,6,22,2,6,15,59,93,38,106,97,199,b040,302,2,0,84,106,52,84,16,22,4,6,15,127,13,44,21,49,3,9,14,68,106,34,93,102,199
1992-7308-MS002-4-2-i034-s380,adelaide,/en/scores/1992/7308/MS002/match-stats?isLive=False,01:10:00,70,i034,285,11,3,38,56,29,38,10,18,0,0,9,232,9,32,15,21,3,3,9,39,56,24,53,63,109,s380,229,7,5,32,53,23,32,6,21,0,3,9,68,9,38,8,18,0,0,9,29,53,17,56,46,109
1992-7308-MS003-4-1-b040-s080,adelaide,/en/scores/1992/7308/MS003/match-stats?isLive=False,01:51:00,111,b040,259,1,1,69,86,35,69,11,17,1,5,11,185,23,48,16,34,5,11,11,46,86,39,82,85,168,s080,224,6,0,48,82,25,48,18,34,6,11,11,200,34,69,6,17,4,5,11,43,82,40,86,83,168
1992-7308-MS004-3-4-i034-r214,adelaide,/en/scores/1992/7308/MS004/match-stats?isLive=False,01:12:00,72,i034,266,4,3,67,94,41,67,14,27,8,10,11,157,11,37,13,26,3,6,11,55,94,24,63,79,157,r214,257,8,2,37,63,26,37,13,26,3,6,11,125,26,67,13,27,2,10,11,39,63,39,94,78,157
1992-7308-MS006-3-3-s080-e113,adelaide,/en/scores/1992/7308/MS006/match-stats?isLive=False,01:56:00,116,s080,257,2,3,54,87,34,54,19,33,6,9,12,155,13,44,25,44,3,7,12,53,87,38,88,91,175,e113,236,3,5,44,88,31,44,19,44,4,7,12,137,20,54,14,33,3,9,12,50,88,34,87,84,175
1992-7308-MS007-3-2-b040-d015,adelaide,/en/scores/1992/7308/MS007/match-stats?isLive=False,00:54:00,54,b040,266,0,0,0,48,31,42,1,6,2,3,8,260,12,22,9,15,5,6,8,32,48,21,37,53,85,d015,179,0,2,22,37,10,22,6,15,1,6,8,154,11,42,5,6,1,3,8,16,37,16,48,32,85
1992-7308-MS005-3-1-s380-g108,adelaide,/en/scores/1992/7308/MS005/match-stats?isLive=False,01:26:00,86,s380,291,7,3,44,72,33,44,17,28,0,0,11,160,14,38,12,32,2,3,11,50,72,26,70,76,142,g108,258,0,3,38,70,24,38,20,32,1,3,11,64,11,44,11,28,0,0,11,44,70,22,72,66,142
1992-7308-MS008-2-8-i034-p235,adelaide,/en/scores/1992/7308/MS008/match-stats?isLive=False,01:13:00,73,i034,222,6,1,24,45,20,24,17,21,0,0,9,138,11,33,20,42,3,11,10,37,45,31,75,68,120,p235,235,4,2,33,75,22,33,22,42,8,11,10,36,4,24,4,21,0,0,9,44,75,8,45,52,120
1992-7308-MS013-2-7-e113-s055,adelaide,/en/scores/1992/7308/MS013/match-stats?isLive=False,02:04:00,124,e113,194,2,12,52,103,29,52,23,51,9,15,13,200,17,38,18,36,6,11,12,52,103,35,74,87,177,s055,213,9,2,38,74,21,38,18,36,5,11,12,185,23,52,28,51,6,15,13,39,74,51,103,90,177
1992-7308-MS012-2-6-s080-s443,adelaide,/en/scores/1992/7308/MS012/match-stats?isLive=False,01:44:00,104,s080,305,3,0,0,87,41,61,19,26,3,4,14,148,16,47,15,31,3,7,13,60,87,31,78,91,165,s443,255,4,3,47,78,31,47,16,31,4,7,13,92,20,61,7,26,1,4,14,47,78,27,87,74,165
1992-7308-MS014-2-5-d015-w035,adelaide,/en/scores/1992/7308/MS014/match-stats?isLive=False,01:30:00,90,d015,278,1,4,29,56,21,29,18,27,0,1,10,142,17,37,19,42,3,14,10,39,56,36,79,75,135,w035,224,4,6,37,79,20,37,23,42,11,14,10,171,8,29,9,27,1,1,10,43,79,17,56,60,135
1992-7308-MS015-2-4-b040-f028,adelaide,/en/scores/1992/7308/MS015/match-stats?isLive=False,01:00:00,60,b040,301,2,0,0,46,30,38,4,8,0,0,8,185,8,20,16,27,4,11,8,34,46,24,47,58,93,f028,194,1,1,20,47,12,20,11,27,7,11,8,71,8,38,4,8,0,0,8,23,47,12,46,35,93
1992-7308-MS010-2-3-g108-v014,adelaide,/en/scores/1992/7308/MS010/match-stats?isLive=False,01:16:00,76,g108,292,2,1,36,57,29,36,14,21,0,0,10,123,9,32,10,21,2,8,9,43,57,19,53,62,110,v014,263,6,4,32,53,23,32,11,21,6,8,9,52,7,36,7,21,0,0,10,34,53,14,57,48,110
1992-7308-MS009-2-2-r214-m012,adelaide,/en/scores/1992/7308/MS009/match-stats?isLive=False,01:33:00,93,r214,282,9,2,45,75,32,45,18,30,3,5,13,169,19,53,17,32,4,8,13,50,75,36,85,86,160,m012,243,4,3,53,85,34,53,15,32,4,8,13,124,13,45,12,30,2,5,13,49,85,25,75,74,160
1992-7308-MS011-2-1-s380-b305,adelaide,/en/scores/1992/7308/MS011/match-stats?isLive=False,01:17:00,77,s380,267,4,5,42,73,31,42,17,31,3,5,11,199,5,27,15,30,3,3,10,48,73,20,57,68,130,b305,251,5,2,27,57,22,27,15,30,0,3,10,129,11,42,14,31,2,5,11,37,57,25,73,62,130
1992-7308-MS016-1-16-i034-k181,adelaide,/en/scores/1992/7308/MS016/match-stats?isLive=False,00:59:00,59,i034,266,12,3,33,58,27,33,13,25,0,0,9,225,11,34,9,15,3,3,9,40,58,20,49,60,107,k181,244,2,1,34,49,23,34,6,15,0,3,9,66,6,33,12,25,0,0,9,29,49,18,58,47,107
1992-7308-MS031-1-15-f028-s381,adelaide,/en/scores/1992/7308/MS031/match-stats?isLive=False,01:16:00,76,f028,273,2,5,51,73,34,51,13,22,3,5,10,194,14,35,20,35,4,7,10,47,73,34,70,81,143,s381,211,4,6,35,70,21,35,15,35,3,7,10,134,17,51,9,22,2,5,10,36,70,26,73,62,143
