0,2017-339-r975-n409,/en/scores/2017/339/MS004/match-stats,02:21:00,141,23,3,62,97,50,62,16,35,6,7,66,97,22,61,9,23,2,4,15,14,31,84,97,181,4,0,61,84,39,61,14,23,2,4,53,84,12,62,19,35,1,7,14,15,31,97,84,181
0,2017-339-d875-n552,/en/scores/2017/339/MS001/match-stats,01:49:00,109,7,2,52,77,41,52,12,25,5,7,53,77,13,49,11,20,3,5,13,12,24,69,77,146,4,0,49,69,36,49,9,20,2,5,45,69,11,52,13,25,2,7,12,13,24,77,69,146
0,2017-339-d875-r975,/en/scores/2017/339/MS002/match-stats,01:28:00,88,4,1,36,58,27,36,18,22,0,0,45,58,4,28,17,33,2,4,10,10,21,61,66,119,4,3,28,61,24,28,16,33,2,4,40,61,9,36,4,22,0,0,10,10,13,58,53,119
0,2017-339-n552-w367,/en/scores/2017/339/MS003/match-stats,01:42:00,102,1,1,56,77,37,56,14,21,4,5,51,77,10,37,14,24,2,2,11,10,24,61,75,138,9,2,37,61,27,37,10,24,0,2,37,61,19,56,7,21,1,5,10,11,26,77,63,138
0,2017-339-d875-tb69,/en/scores/2017/339/MS005/match-stats,02:05:00,125,3,3,52,94,42,52,23,42,13,14,65,94,8,37,21,45,3,7,14,14,29,82,94,176,6,5,37,82,29,37,24,45,4,7,53,82,10,52,19,42,1,14,14,14,29,94,82,176
0,2017-339-w367-e831,/en/scores/2017/339/MS007/match-stats,02:36:00,156,11,3,67,119,47,67,28,52,11,13,75,119,13,65,21,32,4,10,16,16,34,97,109,216,2,2,65,97,52,65,11,32,6,10,63,97,20,67,24,52,2,13,16,16,44,119,107,216
0,2017-339-n552-tc61,/en/scores/2017/339/MS006/match-stats,01:02:00,62,3,0,19,34,18,19,10,15,0,0,28,34,13,28,14,19,5,8,7,7,27,47,55,81,1,2,28,47,15,28,5,19,3,8,20,47,1,19,5,15,0,0,7,7,6,34,26,81
0,2017-339-r975-sm37,/en/scores/2017/339/MS008/match-stats,01:09:00,69,12,1,40,53,30,40,7,13,2,3,37,53,12,29,9,15,4,6,9,8,21,44,58,97,0,1,29,44,17,29,6,15,2,6,23,44,10,40,6,13,1,3,8,9,16,53,39,97
0,2017-339-tb69-g940,/en/scores/2017/339/MS010/match-stats,01:29:00,89,11,1,44,65,36,44,15,21,4,4,51,65,1,35,14,23,1,4,11,10,15,58,66,123,11,1,35,58,34,35,9,23,3,4,43,58,8,44,6,21,0,4,10,11,14,65,57,123
0,2017-339-w367-t840,/en/scores/2017/339/MS015/match-stats,01:30:00,90,7,2,41,64,33,41,15,23,0,1,48,64,7,46,17,25,2,5,11,11,24,71,72,135,5,7,46,71,39,46,8,25,3,5,47,71,8,41,8,23,1,1,11,11,16,64,63,135
0,2017-339-n409-z168,/en/scores/2017/339/MS009/match-stats,00:55:00,55,1,2,18,38,15,18,15,20,2,2,30,38,12,25,10,13,5,8,7,7,22,38,52,76,2,2,25,38,13,25,3,13,3,8,16,38,3,18,5,20,0,2,7,7,8,38,24,76
0,2017-339-d875-m873,/en/scores/2017/339/MS011/match-stats,01:05:00,65,8,0,27,46,25,27,12,19,3,3,37,46,10,37,11,15,3,3,9,9,21,52,58,98,4,3,37,52,27,37,4,15,0,3,31,52,2,27,7,19,0,3,9,9,9,46,40,98
