2004-451-MS001-5-1-e140-l360,doha,/en/scores/2004/451/MS001/match-stats?isLive=False,01:34:00,94,e140,316,8,1,40,65,33,40,16,25,4,4,10,165,15,50,9,18,2,3,11,49,65,24,68,73,133,l360,281,7,1,50,68,35,50,9,18,1,3,11,54,7,40,9,25,0,4,10,44,68,16,65,60,133
2004-451-MS003-4-2-l360-h336,doha,/en/scores/2004/451/MS003/match-stats?isLive=False,02:39:00,159,l360,290,11,1,71,109,53,71,20,38,5,7,16,87,15,65,15,38,1,5,17,73,109,30,103,103,212,h336,299,5,1,65,103,50,65,23,38,4,5,17,113,18,71,18,38,2,7,16,73,103,36,109,109,212
2004-451-MS002-4-1-e140-c478,doha,/en/scores/2004/451/MS002/match-stats?isLive=False,01:17:00,77,e140,330,9,1,32,44,29,32,7,12,0,0,9,166,17,43,13,22,3,10,8,36,44,30,65,66,109,c478,229,5,5,43,65,26,43,9,22,7,10,8,51,3,32,5,12,0,0,9,35,65,8,44,43,109
2004-451-MS006-3-4-l360-g379,doha,/en/scores/2004/451/MS006/match-stats?isLive=False,02:03:00,123,l360,296,10,1,63,94,49,63,17,31,3,5,16,153,13,49,17,37,3,5,15,66,94,30,86,96,180,g379,262,2,4,49,86,36,49,20,37,2,5,15,119,14,63,14,31,2,5,16,56,86,28,94,84,180
2004-451-MS007-3-3-h336-s545,doha,/en/scores/2004/451/MS007/match-stats?isLive=False,01:07:00,67,h336,312,2,1,22,41,16,22,16,19,0,0,8,204,19,42,11,17,4,9,8,32,41,30,59,62,100,s545,210,0,1,42,59,23,42,6,17,5,9,8,43,6,22,3,19,0,0,8,29,59,9,41,38,100
2004-451-MS004-3-2-c478-b446,doha,/en/scores/2004/451/MS004/match-stats?isLive=False,01:39:00,99,c478,293,6,0,42,62,31,42,11,20,1,2,10,164,15,48,17,26,3,8,10,42,62,32,74,74,136,b446,244,6,1,48,74,33,48,9,26,5,8,10,131,11,42,9,20,1,2,10,42,74,20,62,62,136
2004-451-MS005-3-1-e140-l311,doha,/en/scores/2004/451/MS005/match-stats?isLive=False,01:10:00,70,e140,293,4,3,33,50,24,33,11,17,0,1,9,238,9,29,12,19,4,4,9,35,50,21,48,56,98,l311,221,1,1,29,48,20,29,7,19,0,4,9,173,9,33,6,17,1,1,9,27,48,15,50,42,98
2004-451-MS008-2-8-b446-r485,doha,/en/scores/2004/451/MS008/match-stats?isLive=False,01:10:00,70,b446,305,8,3,28,55,24,28,17,27,1,1,10,142,10,33,13,26,2,5,9,41,55,23,59,64,114,r485,257,6,2,33,59,23,33,13,26,3,5,9,51,4,28,10,27,0,1,10,36,59,14,55,50,114
2004-451-MS013-2-7-g379-u032,doha,/en/scores/2004/451/MS013/match-stats?isLive=False,01:07:00,67,g379,304,8,2,28,53,25,28,14,25,1,1,9,171,13,32,9,18,3,7,8,39,53,22,50,61,103,u032,236,3,2,32,50,19,32,9,18,4,7,8,55,3,28,11,25,0,1,9,28,50,14,53,42,103
2004-451-MS014-2-6-h336-c514,doha,/en/scores/2004/451/MS014/match-stats?isLive=False,01:17:00,77,h336,304,2,4,43,62,32,43,12,19,1,1,10,112,13,36,5,17,2,8,9,44,62,18,53,62,115,c514,281,1,0,36,53,23,36,12,17,6,8,9,63,11,43,7,19,0,1,10,35,53,18,62,53,115
