2010-339-MS001-8-1-r485-s694,brisbane,/en/scores/2010/339/MS001/match-stats?isLive=False,02:05:00,125,r485,304,7,1,64,83,45,64,13,19,3,5,12,119,18,56,18,39,2,8,12,58,83,36,95,94,178,s694,261,5,8,56,95,38,56,21,39,6,8,12,118,19,64,6,19,2,5,12,59,95,25,83,84,178
2010-339-MS002-7-2-r485-ba47,brisbane,/en/scores/2010/339/MS002/match-stats?isLive=False,02:08:00,128,r485,288,7,1,60,81,43,60,11,21,4,6,13,106,9,43,24,45,2,12,13,54,81,33,88,87,169,ba47,269,12,2,43,88,34,43,21,45,10,12,13,124,17,60,10,21,2,6,13,55,88,27,81,82,169
2010-339-MS003-7-1-s694-mc65,brisbane,/en/scores/2010/339/MS003/match-stats?isLive=False,01:01:00,61,s694,309,3,0,31,50,20,31,15,19,1,1,8,223,13,27,11,18,4,7,7,35,50,24,45,59,95,mc65,191,1,3,27,45,14,27,7,18,3,7,7,56,11,31,4,19,0,1,8,21,45,15,50,36,95
2010-339-MS004-6-4-r485-g628,brisbane,/en/scores/2010/339/MS004/match-stats?isLive=False,01:25:00,85,r485,344,16,1,45,60,39,45,10,15,0,0,11,93,7,38,15,29,1,8,10,49,60,22,67,71,127,g628,281,6,2,38,67,31,38,14,29,7,8,10,46,6,45,5,15,0,0,11,45,67,11,60,56,127
2010-339-MS007-6-3-s694-o234,brisbane,/en/scores/2010/339/MS007/match-stats?isLive=False,01:40:00,100,s694,279,7,4,33,61,24,33,17,28,1,2,9,180,15,40,18,29,4,10,10,41,61,33,69,74,130,o234,219,3,3,40,69,25,40,11,29,6,10,10,127,9,33,11,28,1,2,9,36,69,20,61,56,130
2010-339-MS006-6-2-mc65-b676,brisbane,/en/scores/2010/339/MS006/match-stats?isLive=False,01:44:00,104,mc65,281,13,4,55,90,41,55,18,35,7,9,14,150,12,50,21,38,3,6,14,59,90,33,88,92,178,b676,255,4,5,50,88,38,50,17,38,3,6,14,110,14,55,17,35,2,9,14,55,88,31,90,86,178
2010-339-MS005-6-1-ba47-bd20,brisbane,/en/scores/2010/339/MS005/match-stats?isLive=False,02:42:00,162,ba47,285,12,2,59,99,45,59,23,40,3,6,16,112,16,62,24,51,1,3,16,68,99,40,113,108,212,bd20,278,8,5,62,113,46,62,27,51,2,3,16,135,14,59,17,40,3,6,16,73,113,31,99,104,212
2010-339-MS008-5-8-r485-bd59,brisbane,/en/scores/2010/339/MS008/match-stats?isLive=False,01:21:00,81,r485,356,9,0,49,59,41,49,8,10,1,1,11,95,10,36,14,32,1,8,10,49,59,24,68,73,127,bd59,276,8,3,36,68,26,36,18,32,7,8,10,36,8,49,2,10,0,1,11,44,68,10,59,54,127
2010-339-MS015-5-7-s694-d801,brisbane,/en/scores/2010/339/MS015/match-stats?isLive=False,02:20:00,140,s694,273,11,7,70,108,53,70,18,38,4,7,16,148,9,49,27,49,4,8,16,71,108,36,98,107,206,d801,255,9,6,49,98,40,49,22,49,4,8,16,138,17,70,20,38,3,7,16,62,98,37,108,99,206
2010-339-MS013-5-6-mc65-s963,brisbane,/en/scores/2010/339/MS013/match-stats?isLive=False,02:19:00,139,mc65,267,16,6,53,101,41,53,23,48,4,7,15,175,23,72,25,42,6,13,16,64,101,48,114,112,215,s963,239,9,3,72,114,49,72,17,42,7,13,16,138,12,53,25,48,3,7,15,66,114,37,101,103,215
