1999-451-MS001-5-1-s636-h336,doha,/en/scores/1999/451/MS001/match-stats?isLive=False,02:05:00,125,s636,278,2,2,62,94,42,62,19,32,5,7,14,194,23,55,19,40,5,7,15,61,94,42,95,103,189,h336,237,3,1,55,95,32,55,21,40,2,7,15,116,20,62,13,32,2,7,14,53,95,33,94,86,189
1999-451-MS002-4-2-h336-a203,doha,/en/scores/1999/451/MS002/match-stats?isLive=False,01:13:00,73,h336,300,3,0,26,46,20,26,15,20,2,3,9,171,16,37,12,27,4,10,9,35,46,28,64,63,110,a203,225,1,2,37,64,21,37,15,27,6,10,9,92,6,26,5,20,1,3,9,36,64,11,46,47,110
1999-451-MS003-4-1-s636-p226,doha,/en/scores/1999/451/MS003/match-stats?isLive=False,02:09:00,129,s636,262,2,2,51,79,35,51,14,28,2,5,14,165,34,69,20,49,5,12,15,49,79,54,118,103,197,p226,235,2,1,69,118,35,69,29,49,7,12,15,162,16,51,14,28,3,5,14,64,118,30,79,94,197
1999-451-MS004-3-4-h336-t136,doha,/en/scores/1999/451/MS004/match-stats?isLive=False,02:34:00,154,h336,291,21,0,59,101,48,59,21,42,2,5,16,148,27,70,22,53,5,14,16,69,101,49,123,118,224,t136,243,1,2,70,123,43,70,31,53,9,14,16,147,11,59,21,42,3,5,16,74,123,32,101,106,224
1999-451-MS006-3-3-s636-i034,doha,/en/scores/1999/451/MS006/match-stats?isLive=False,01:44:00,104,s636,268,4,2,48,88,34,48,22,40,6,8,14,182,18,61,33,43,6,18,14,56,88,51,104,107,192,i034,204,11,16,61,104,43,61,10,43,12,18,14,113,14,48,18,40,2,8,14,53,104,32,88,85,192
1999-451-MS007-3-2-p226-z073,doha,/en/scores/1999/451/MS007/match-stats?isLive=False,01:17:00,77,p226,320,5,1,40,59,34,40,12,19,0,0,10,139,10,38,9,21,2,4,10,46,59,19,59,65,118,z073,278,5,2,38,59,28,38,12,21,2,4,10,52,6,40,7,19,0,0,10,40,59,13,59,53,118
1999-451-MS005-3-1-a203-a226,doha,/en/scores/1999/451/MS005/match-stats?isLive=False,02:02:00,122,a203,266,11,0,55,94,38,55,19,39,7,10,14,181,17,56,30,47,7,17,15,57,94,47,103,104,197,a226,213,3,3,56,103,39,56,17,47,10,17,15,133,17,55,20,39,3,10,14,56,103,37,94,93,197
1999-451-MS008-2-8-h336-e121,doha,/en/scores/1999/451/MS008/match-stats?isLive=False,02:01:00,121,h336,283,9,1,46,86,37,46,20,40,7,8,13,159,18,57,28,42,4,15,12,57,86,46,99,103,185,e121,230,8,3,57,99,39,57,14,42,11,15,12,90,9,46,20,40,1,8,13,53,99,29,86,82,185
1999-451-MS010-2-7-a226-k267,doha,/en/scores/1999/451/MS010/match-stats?isLive=False,01:49:00,109,a226,284,7,2,53,92,39,53,24,39,4,6,14,136,15,62,21,36,3,9,14,63,92,36,98,99,190,k267,262,7,4,62,98,47,62,15,36,6,9,14,111,14,53,15,39,2,6,14,62,98,29,92,91,190
1999-451-MS013-2-6-i034-v170,doha,/en/scores/1999/451/MS013/match-stats?isLive=False,00:44:00,44,i034,315,9,1,21,41,17,21,15,20,0,0,8,230,10,23,12,19,4,6,7,32,41,22,42,54,83,v170,186,1,6,23,42,13,23,7,19,2,6,7,44,4,21,5,20,0,0,8,20,42,9,41,29,83
1999-451-MS014-2-5-p226-s015,doha,/en/scores/1999/451/MS014/match-stats?isLive=False,01:26:00,86,p226,264,7,2,29,63,25,29,16,34,5,7,10,186,20,47,9,17,4,8,10,41,63,29,64,70,127,s015,235,0,2,47,64,27,47,8,17,4,8,10,116,4,29,18,34,2,7,10,35,64,22,63,57,127
1999-451-MS011-2-4-a203-s568,doha,/en/scores/1999/451/MS011/match-stats?isLive=False,02:03:00,123,a203,268,6,3,64,109,46,64,21,45,7,9,16,184,14,52,23,42,5,7,16,67,109,37,94,104,203,s568,238,4,7,52,94,38,52,19,42,2,7,16,115,18,64,24,45,2,9,16,57,94,42,109,99,203
