1995-451-MS001-5-1-e004-l206,doha,/en/scores/1995/451/MS001/match-stats?isLive=False,01:19:00,79,e004,299,5,2,37,64,30,37,18,27,0,0,10,137,14,48,14,23,2,8,9,48,64,28,71,76,135,l206,259,5,1,48,71,34,48,9,23,6,8,9,52,7,37,9,27,0,0,10,43,71,16,64,59,135
1995-451-MS002-4-2-e004-l014,doha,/en/scores/1995/451/MS002/match-stats?isLive=False,01:25:00,85,e004,245,5,4,36,67,26,36,15,31,5,8,10,196,19,45,19,29,5,13,10,41,67,38,74,79,141,l014,204,3,2,45,74,26,45,10,29,8,13,10,148,10,36,16,31,3,8,10,36,74,26,67,62,141
1995-451-MS003-4-1-l206-s351,doha,/en/scores/1995/451/MS003/match-stats?isLive=False,01:04:00,64,l206,275,4,1,42,61,29,42,13,19,0,0,9,179,13,36,9,16,3,6,8,42,61,22,52,64,113,s351,242,5,2,36,52,23,36,7,16,3,6,8,63,13,42,6,19,0,0,9,30,52,19,61,49,113
1995-451-MS004-3-4-e004-a203,doha,/en/scores/1995/451/MS004/match-stats?isLive=False,00:44:00,44,e004,219,0,0,0,34,22,23,6,11,0,0,7,263,14,30,14,17,5,8,7,28,34,28,47,56,81,a203,165,3,1,30,47,16,30,3,17,3,8,7,49,1,23,5,11,0,0,7,19,47,6,34,25,81
1995-451-MS007-3-3-s351-s381,doha,/en/scores/1995/451/MS007/match-stats?isLive=False,00:58:00,58,s351,200,5,3,25,45,23,25,10,20,0,0,8,193,17,33,8,17,4,9,8,33,45,25,50,58,95,s381,217,1,1,33,50,16,33,9,17,5,9,8,58,2,25,10,20,0,0,8,25,50,12,45,37,95
1995-451-MS006-3-2-l206-z045,doha,/en/scores/1995/451/MS006/match-stats?isLive=False,01:51:00,111,l206,302,10,4,59,90,50,59,16,31,2,3,16,107,10,56,21,42,1,3,15,66,90,31,98,97,188,z045,291,15,6,56,98,46,56,21,42,2,3,15,102,9,59,15,31,1,3,16,67,98,24,90,91,188
1995-451-MS005-3-1-l014-s015,doha,/en/scores/1995/451/MS005/match-stats?isLive=False,01:46:00,106,l014,252,2,5,49,97,37,49,23,48,9,12,15,144,22,66,12,23,4,13,14,60,97,34,89,94,186,s015,261,3,2,66,89,44,66,11,23,9,13,14,121,12,49,25,48,3,12,15,55,89,37,97,92,186
1995-451-MS008-2-8-e004-v166,doha,/en/scores/1995/451/MS008/match-stats?isLive=False,01:51:00,111,e004,269,0,5,57,89,42,57,18,32,3,6,15,220,24,54,14,39,6,6,15,60,89,38,93,98,182,v166,241,3,0,54,93,30,54,25,39,0,6,15,140,15,57,14,32,3,6,15,55,93,29,89,84,182
1995-451-MS015-2-7-s351-g297,doha,/en/scores/1995/451/MS015/match-stats?isLive=False,01:26:00,86,s351,231,3,4,41,77,32,41,20,36,0,0,11,152,8,31,13,32,2,3,11,52,77,21,63,73,140,g297,265,4,2,31,63,23,31,19,32,1,3,11,66,9,41,16,36,0,0,11,42,63,25,77,67,140
1995-451-MS013-2-6-l206-b446,doha,/en/scores/1995/451/MS013/match-stats?isLive=False,01:19:00,79,l206,302,9,1,44,66,32,44,14,22,5,6,10,147,11,35,20,36,3,10,10,46,66,31,71,77,137,b446,229,0,3,35,71,24,35,16,36,7,10,10,90,12,44,8,22,1,6,10,40,71,20,66,60,137
