2008-451-MS001-8-1-mc10-w367,doha,/en/scores/2008/451/MS001/match-stats?isLive=False,02:28:00,148,mc10,254,4,5,51,91,36,51,20,40,2,5,14,160,38,77,9,24,5,13,14,56,91,47,101,103,192,w367,257,6,3,77,101,39,77,15,24,8,13,14,160,15,51,20,40,3,5,14,54,101,35,91,89,192
2008-451-MS002-7-2-mc10-d402,doha,/en/scores/2008/451/MS002/match-stats?isLive=False,01:23:00,83,mc10,295,2,1,28,51,21,28,17,23,0,1,10,156,14,38,10,19,3,9,9,38,51,24,57,62,108,d402,242,1,2,38,57,24,38,9,19,6,9,9,161,7,28,6,23,1,1,10,33,57,13,51,46,108
2008-451-MS003-7-1-w367-l360,doha,/en/scores/2008/451/MS003/match-stats?isLive=False,01:32:00,92,w367,322,8,4,34,58,30,34,17,24,0,0,11,137,10,45,10,18,1,2,11,47,58,20,63,67,121,l360,289,8,2,45,63,35,45,8,18,1,2,11,41,4,34,7,24,0,0,11,43,63,11,58,54,121
2008-451-MS004-6-4-d402-t315,doha,/en/scores/2008/451/MS004/match-stats?isLive=False,01:46:00,106,d402,258,5,4,46,64,30,46,9,18,6,9,10,219,19,44,23,37,6,10,11,39,64,42,81,81,145,t315,194,3,3,44,81,25,44,14,37,4,10,11,148,16,46,9,18,3,9,10,39,81,25,64,64,145
2008-451-MS005-6-3-mc10-j129,doha,/en/scores/2008/451/MS005/match-stats?isLive=False,01:28:00,88,mc10,328,11,2,35,55,28,35,15,20,0,0,9,185,20,44,8,17,3,5,9,43,55,28,61,71,116,j129,246,2,2,44,61,24,44,9,17,2,5,9,45,7,35,5,20,0,0,9,33,61,12,55,45,116
2008-451-MS006-6-2-l360-k435,doha,/en/scores/2008/451/MS006/match-stats?isLive=False,02:16:00,136,l360,301,14,2,67,99,54,67,15,32,5,6,16,151,10,52,20,33,3,6,14,69,99,30,85,99,184,k435,262,5,2,52,85,42,52,13,33,3,6,14,95,13,67,17,32,1,6,16,55,85,30,99,85,184
2008-451-MS007-6-1-w367-c478,doha,/en/scores/2008/451/MS007/match-stats?isLive=False,01:05:00,65,w367,325,4,0,23,39,20,23,12,16,0,0,8,204,9,28,22,31,4,9,7,32,39,31,59,63,98,c478,185,2,3,28,59,19,28,9,31,5,9,7,38,3,23,4,16,0,0,8,28,59,7,39,35,98
2008-451-MS008-5-8-d402-s424,doha,/en/scores/2008/451/MS008/match-stats?isLive=False,01:13:00,73,d402,299,1,2,36,57,27,36,13,21,2,2,9,164,10,25,9,22,3,6,9,40,57,19,47,59,104,s424,236,0,2,25,47,15,25,13,22,3,6,9,63,9,36,8,21,0,2,9,28,47,17,57,45,104
2008-451-MS010-5-7-mc10-s636,doha,/en/scores/2008/451/MS010/match-stats?isLive=False,01:34:00,94,mc10,257,5,2,44,73,32,44,12,29,4,6,10,204,13,28,10,22,5,8,10,44,73,23,50,67,123,s636,214,0,1,28,50,15,28,12,22,3,8,10,139,12,44,17,29,2,6,10,27,50,29,73,56,123
2008-451-MS012-5-5-k435-v254,doha,/en/scores/2008/451/MS012/match-stats?isLive=False,01:05:00,65,k435,281,1,1,29,47,22,29,10,18,0,1,8,229,11,28,14,22,5,7,9,32,47,25,50,57,97,v254,197,1,1,28,50,17,28,8,22,2,7,9,180,7,29,8,18,1,1,8,25,50,15,47,40,97
2008-451-MS015-5-3-c478-l311,doha,/en/scores/2008/451/MS015/match-stats?isLive=False,01:05:00,65,c478,284,7,2,23,44,18,23,13,21,2,3,8,239,17,37,15,20,5,9,8,31,44,32,57,63,101,l311,182,2,1,37,57,20,37,5,20,4,9,8,105,5,23,8,21,1,3,8,25,57,13,44,38,101
2008-451-MS011-5-2-j129-b678,doha,/en/scores/2008/451/MS011/match-stats?isLive=False,01:32:00,92,j129,299,3,0,56,79,43,56,11,23,6,6,11,127,11,39,12,26,2,6,10,54,79,23,65,77,144,b678,267,6,5,39,65,28,39,14,26,4,6,10,75,13,56,12,23,0,6,11,42,65,25,79,67,144
2008-451-MS014-5-1-w367-r336,doha,/en/scores/2008/451/MS014/match-stats?isLive=False,01:38:00,98,w367,281,10,1,38,68,29,38,15,30,3,4,10,178,17,46,17,26,4,11,10,44,68,34,72,78,140,r336,222,1,1,46,72,29,46,9,26,7,11,10,109,9,38,15,30,1,4,10,38,72,24,68,62,140
2008-451-MS016-4-16-d402-d385,doha,/en/scores/2008/451/MS016/match-stats?isLive=False,01:16:00,76,d402,245,1,3,41,45,29,41,0,4,2,3,7,229,25,43,8,16,6,13,8,29,45,33,59,62,104,d385,190,2,2,43,59,18,43,8,16,7,13,8,176,12,41,4,4,1,3,7,26,59,16,45,42,104
2008-451-MS031-4-15-c478-r419,doha,/en/scores/2008/451/MS031/match-stats?isLive=False,01:44:00,104,c478,274,4,3,33,64,26,33,16,31,3,4,10,166,13,40,9,17,3,6,10,42,64,22,57,64,121,r419,255,1,1,40,57,27,40,8,17,3,6,10,104,7,33,15,31,1,4,10,35,57,22,64,57,121
2008-451-MS020-4-14-mc10-r397,doha,/en/scores/2008/451/MS020/match-stats?isLive=False,01:19:00,79,mc10,285,5,1,21,38,16,21,11,17,0,1,7,240,14,38,29,35,6,17,7,27,38,43,73,70,111,r397,142,1,5,38,73,24,38,6,35,11,17,7,173,5,21,6,17,1,1,7,30,73,11,38,41,111
2008-451-MS027-4-13-l360-k310,doha,/en/scores/2008/451/MS027/match-stats?isLive=False,01:13:00,73,l360,312,10,0,44,56,33,44,7,12,0,1,10,185,11,36,16,25,3,5,10,40,56,27,61,67,117,k310,233,2,3,36,61,25,36,9,25,2,5,10,177,11,44,5,12,1,1,10,34,61,16,56,50,117
2008-451-MS028-4-12-r336-k336,doha,/en/scores/2008/451/MS028/match-stats?isLive=False,01:24:00,84,r336,298,3,2,49,71,38,49,11,22,4,4,10,174,11,45,12,19,2,3,10,49,71,23,64,72,135,k336,278,16,1,45,64,34,45,7,19,1,3,10,72,11,49,11,22,0,4,10,41,64,22,71,63,135
2008-451-MS024-4-11-k435-h472,doha,/en/scores/2008/451/MS024/match-stats?isLive=False,01:18:00,78,k435,272,5,4,34,54,26,34,9,20,2,3,8,209,11,26,22,33,5,13,8,35,54,33,59,68,113,h472,170,3,5,26,59,15,26,11,33,8,13,8,124,8,34,11,20,1,3,8,26,59,19,54,45,113
2008-451-MS023-4-10-j129-a511,doha,/en/scores/2008/451/MS023/match-stats?isLive=False,00:47:00,47,j129,323,3,1,24,35,21,24,7,11,0,0,7,273,15,23,8,13,5,8,6,28,35,23,36,51,71,a511,152,0,1,23,36,8,23,5,13,3,8,6,49,3,24,4,11,0,0,7,13,36,7,35,20,71
2008-451-MS019-4-9-t315-m824,doha,/en/scores/2008/451/MS019/match-stats?isLive=False,01:21:00,81,t315,284,9,1,44,67,34,44,10,23,3,4,10,203,11,40,17,25,4,6,10,44,67,28,65,72,132,m824,230,5,2,40,65,29,40,8,25,2,6,10,115,10,44,13,23,1,4,10,37,65,23,67,60,132
2008-451-MS022-4-8-b678-h908,doha,/en/scores/2008/451/MS022/match-stats?isLive=False,00:35:00,35,b678,377,6,0,20,28,20,20,8,8,0,0,7,277,11,26,13,14,5,7,7,28,28,24,40,52,68,h908,154,0,4,26,40,15,26,1,14,2,7,7,0,0,20,0,8,0,0,7,16,40,0,28,16,68
2008-451-MS018-4-7-k316-d351,doha,/en/scores/2008/451/MS018/match-stats?isLive=False,01:24:00,84,k316,290,3,0,26,44,25,26,8,18,0,1,9,187,18,41,13,22,4,9,10,33,44,31,63,64,107,d351,226,5,1,41,63,23,41,9,22,5,9,10,171,1,26,10,18,1,1,9,32,63,11,44,43,107
2008-451-MS030-4-6-l311-m595,doha,/en/scores/2008/451/MS030/match-stats?isLive=False,00:57:00,57,l311,300,1,1,36,50,25,36,10,14,1,2,9,246,12,26,7,14,4,4,8,35,50,19,40,54,90,m595,220,1,0,26,40,14,26,7,14,0,4,8,121,11,36,4,14,1,2,9,21,40,15,50,36,90
2008-451-MS017-4-5-s424-sa93,doha,/en/scores/2008/451/MS017/match-stats?isLive=False,01:58:00,118,s424,247,1,1,47,86,32,47,19,39,8,11,12,171,11,46,22,33,4,8,13,51,86,33,79,84,165,sa93,232,2,6,46,79,35,46,11,33,4,8,13,135,15,47,20,39,3,11,12,46,79,35,86,81,165
2008-451-MS021-4-4-s636-p280,doha,/en/scores/2008/451/MS021/match-stats?isLive=False,01:40:00,100,s636,249,3,2,41,74,31,41,15,33,5,8,11,193,16,39,13,25,5,10,10,46,74,29,64,75,138,p280,221,5,2,39,64,23,39,12,25,5,10,10,144,10,41,18,33,3,8,11,35,64,28,74,63,138
2008-451-MS026-4-3-t742-v251,doha,/en/scores/2008/451/MS026/match-stats?isLive=False,02:20:00,140,t742,260,2,3,43,81,33,43,20,38,7,10,14,147,15,53,30,52,4,12,14,53,81,45,105,98,186,v251,241,9,3,53,105,38,53,22,52,8,12,14,121,10,43,18,38,3,10,14,60,105,28,81,88,186
2008-451-MS025-4-2-v254-h502,doha,/en/scores/2008/451/MS025/match-stats?isLive=False,02:46:00,166,v254,250,4,7,86,121,55,86,15,35,12,16,16,164,25,70,26,42,4,10,15,70,121,51,112,121,233,h502,236,3,5,70,112,45,70,16,42,6,10,15,143,31,86,20,35,4,16,16,61,112,51,121,112,233
2008-451-MS029-4-1-w367-m590,doha,/en/scores/2008/451/MS029/match-stats?isLive=False,01:13:00,73,w367,277,5,0,23,46,19,23,12,23,0,1,8,207,17,35,18,30,5,14,8,31,46,35,65,66,111,m590,181,1,2,35,65,18,35,12,30,9,14,8,177,4,23,11,23,1,1,8,30,65,15,46,45,111
2008-451-QS005-3-4-m590-sc77,doha,/en/scores/2008/451/QS005/match-stats?isLive=False,01:19:00,79,m590,257,1,1,40,66,26,40,14,26,3,5,9,186,12,31,15,29,5,11,10,40,66,27,60,67,126,sc77,208,2,5,31,60,19,31,14,29,6,11,10,143,14,40,12,26,2,5,9,33,60,26,66,59,126
