2012-339-MS001-8-1-mc10-d801,brisbane,/en/scores/2012/339/MS001/match-stats?isLive=False,01:06:00,66,mc10,294,9,2,30,47,25,30,9,17,3,4,8,223,16,35,20,31,5,10,8,34,47,36,66,70,113,d801,177,2,4,35,66,19,35,11,31,5,10,8,101,5,30,8,17,1,4,8,30,66,13,47,43,113
2012-339-MS002-7-2-mc10-ta46,brisbane,/en/scores/2012/339/MS002/match-stats?isLive=False,01:11:00,71,mc10,328,13,1,34,48,30,34,8,14,0,0,9,149,8,29,13,23,3,11,8,38,48,21,52,59,100,ta46,235,3,1,29,52,21,29,10,23,8,11,8,55,4,34,6,14,0,0,9,31,52,10,48,41,100
2012-339-MS003-7-1-d801-sd32,brisbane,/en/scores/2012/339/MS003/match-stats?isLive=False,01:22:00,82,d801,315,3,0,27,48,23,27,15,21,1,1,9,151,14,38,11,27,3,7,10,38,48,25,65,63,113,sd32,255,6,1,38,65,24,38,16,27,4,7,10,44,4,27,6,21,0,1,9,40,65,10,48,50,113
2012-339-MS004-6-4-mc10-b837,brisbane,/en/scores/2012/339/MS004/match-stats?isLive=False,01:06:00,66,mc10,293,3,2,31,52,26,31,10,21,2,2,8,254,7,19,14,21,4,4,8,36,52,21,40,57,92,b837,193,2,3,19,40,12,19,7,21,0,4,8,68,5,31,11,21,0,2,8,19,40,16,52,35,92
2012-339-MS007-6-3-sd32-g725,brisbane,/en/scores/2012/339/MS007/match-stats?isLive=False,01:48:00,108,sd32,275,5,1,47,78,34,47,18,31,6,8,11,153,20,52,13,26,3,8,11,52,78,33,78,85,156,g725,253,2,0,52,78,32,52,13,26,5,8,11,113,13,47,13,31,2,8,11,45,78,26,78,71,156
2012-339-MS006-6-2-d801-s694,brisbane,/en/scores/2012/339/MS006/match-stats?isLive=False,02:16:00,136,d801,272,16,2,52,88,33,52,21,36,3,6,14,161,14,48,26,44,5,13,14,54,88,40,92,94,180,s694,226,2,4,48,92,34,48,18,44,8,13,14,150,19,52,15,36,3,6,14,52,92,34,88,86,180
2012-339-MS005-6-1-ta46-i165,brisbane,/en/scores/2012/339/MS005/match-stats?isLive=False,01:19:00,79,ta46,307,8,0,45,72,36,45,15,27,0,0,11,169,6,32,10,25,1,1,10,51,72,16,57,67,129,i165,293,8,2,32,57,26,32,15,25,0,1,10,64,9,45,12,27,0,0,11,41,57,21,72,62,129
2012-339-MS008-5-8-mc10-ma30,brisbane,/en/scores/2012/339/MS008/match-stats?isLive=False,02:00:00,120,mc10,275,9,5,49,82,44,49,12,33,2,4,14,178,17,56,19,36,4,6,14,56,82,36,92,92,174,ma30,258,10,1,56,92,39,56,17,36,2,6,14,138,5,49,21,33,2,4,14,56,92,26,82,82,174
2012-339-MS015-5-7-sd32-d994,brisbane,/en/scores/2012/339/MS015/match-stats?isLive=False,01:30:00,90,sd32,288,11,4,31,66,26,31,21,35,0,1,11,150,13,38,14,29,3,8,10,47,66,27,67,74,133,d994,252,8,1,38,67,25,38,15,29,5,8,10,165,5,31,14,35,1,1,11,40,67,19,66,59,133
2012-339-MS013-5-6-d801-a511,brisbane,/en/scores/2012/339/MS013/match-stats?isLive=False,02:38:00,158,d801,276,0,2,78,120,54,78,24,42,6,8,16,146,19,71,22,44,4,9,16,78,120,41,115,119,235,a511,266,10,4,71,115,52,71,22,44,5,9,16,111,24,78,18,42,2,8,16,74,115,42,120,116,235
