2016-451-MS001-7-1-d643-n409,doha,/en/scores/2016/451/MS001/match-stats?isLive=False,01:13:00,73,d643,330,4,1,33,44,26,33,8,11,1,1,8,224,14,28,9,15,4,7,7,34,44,23,43,57,87,n409,199,3,1,28,43,14,28,6,15,3,7,7,48,7,33,3,11,0,1,8,20,43,10,44,30,87
2016-451-MS002-6-2-d643-ba47,doha,/en/scores/2016/451/MS002/match-stats?isLive=False,01:43:00,103,d643,290,4,1,45,69,35,45,13,24,3,4,11,144,12,40,15,28,2,5,10,48,69,27,68,75,137,ba47,255,4,4,40,68,28,40,13,28,3,5,10,102,10,45,11,24,1,4,11,41,68,21,69,62,137
2016-451-MS003-6-1-n409-me89,doha,/en/scores/2016/451/MS003/match-stats?isLive=False,01:18:00,78,n409,315,6,0,37,53,33,37,8,16,1,1,10,137,8,35,12,19,2,7,9,41,53,20,54,61,107,me89,261,6,1,35,54,27,35,7,19,5,7,9,61,4,37,8,16,0,1,10,34,54,12,53,46,107
2016-451-MS004-5-4-d643-md56,doha,/en/scores/2016/451/MS004/match-stats?isLive=False,01:33:00,93,d643,265,2,0,38,57,30,38,7,19,3,5,10,220,19,41,14,24,5,7,11,37,57,33,65,70,122,md56,211,3,5,41,65,22,41,10,24,2,7,11,144,8,38,12,19,2,5,10,32,65,20,57,52,122
2016-451-MS007-5-3-n409-kb54,doha,/en/scores/2016/451/MS007/match-stats?isLive=False,02:08:00,128,n409,257,3,0,56,86,36,56,15,30,0,4,16,167,14,47,22,41,5,10,15,51,86,36,88,87,174,kb54,239,8,4,47,88,33,47,19,41,5,10,15,211,20,56,15,30,4,4,16,52,88,35,86,87,174
2016-451-MS005-5-2-ba47-e831,doha,/en/scores/2016/451/MS005/match-stats?isLive=False,01:21:00,81,ba47,295,7,2,30,59,22,30,19,29,4,4,9,158,17,39,10,20,3,11,8,41,59,27,59,68,118,e831,235,1,0,39,59,22,39,10,20,8,11,8,61,8,30,10,29,0,4,9,32,59,18,59,50,118
2016-451-MS006-5-1-me89-ca12,doha,/en/scores/2016/451/MS006/match-stats?isLive=False,01:35:00,95,me89,272,4,0,36,67,26,36,19,31,3,5,11,180,13,45,12,17,3,6,10,45,67,25,62,70,129,ca12,251,12,4,45,62,32,45,5,17,3,6,10,125,10,36,12,31,2,5,11,37,62,22,67,59,129
2016-451-MS008-4-8-d643-v306,doha,/en/scores/2016/451/MS008/match-stats?isLive=False,01:09:00,69,d643,308,2,2,34,51,26,34,11,17,2,2,8,210,14,33,13,19,4,8,8,37,51,27,52,64,103,v306,205,4,2,33,52,19,33,6,19,4,8,8,59,8,34,6,17,0,2,8,25,52,14,51,39,103
2016-451-MS015-4-7-n409-h756,doha,/en/scores/2016/451/MS015/match-stats?isLive=False,01:06:00,66,n409,314,1,2,39,53,30,39,9,14,2,2,9,194,12,33,10,14,3,6,8,39,53,22,47,61,100,h756,233,8,0,33,47,21,33,4,14,3,6,8,59,9,39,5,14,0,2,9,25,47,14,53,39,100
2016-451-MS010-4-6-ba47-d923,doha,/en/scores/2016/451/MS010/match-stats?isLive=False,01:05:00,65,ba47,249,6,2,25,47,19,25,9,22,0,2,8,235,22,38,14,25,6,13,8,28,47,36,63,64,110,d923,168,0,3,38,63,16,38,11,25,7,13,8,208,6,25,13,22,2,2,8,27,63,19,47,46,110
