2009-339-MS001-8-1-s694-v306,brisbane,/en/scores/2009/339/MS001/match-stats?isLive=False,02:18:00,138,s694,277,3,1,41,81,31,41,25,40,6,8,14,175,27,75,7,12,3,5,14,56,81,34,87,90,168,v306,270,1,1,75,87,48,75,5,12,2,5,14,101,10,41,15,40,2,8,14,53,87,25,81,78,168
2009-339-MS002-7-2-v306-m850,brisbane,/en/scores/2009/339/MS002/match-stats?isLive=False,01:16:00,76,v306,281,4,2,38,50,28,38,5,12,3,4,8,250,13,32,21,28,5,8,7,33,50,34,60,67,110,m850,162,0,3,32,60,19,32,7,28,3,8,7,121,10,38,7,12,1,4,8,26,60,17,50,43,110
2009-339-MS003-7-1-s694-g628,brisbane,/en/scores/2009/339/MS003/match-stats?isLive=False,02:12:00,132,s694,250,5,1,48,78,31,48,15,30,5,9,13,159,24,61,28,50,5,19,13,46,78,52,111,98,189,g628,222,6,5,61,111,37,61,22,50,14,19,13,159,17,48,15,30,4,9,13,59,111,32,78,91,189
2009-339-MS007-6-4-g628-t786,brisbane,/en/scores/2009/339/MS007/match-stats?isLive=False,01:38:00,98,g628,273,3,3,37,68,30,37,17,31,3,5,12,153,10,45,18,31,3,6,13,47,68,28,76,75,144,t786,259,8,4,45,76,35,45,13,31,3,6,13,120,7,37,14,31,2,5,12,48,76,21,68,69,144
2009-339-MS005-6-3-v306-s963,brisbane,/en/scores/2009/339/MS005/match-stats?isLive=False,01:54:00,114,v306,309,7,2,66,79,49,66,7,13,6,7,13,171,22,56,16,29,4,9,12,56,79,38,85,94,164,s963,237,3,4,56,85,34,56,13,29,5,9,12,93,17,66,6,13,1,7,13,47,85,23,79,70,164
2009-339-MS006-6-2-s694-sa49,brisbane,/en/scores/2009/339/MS006/match-stats?isLive=False,01:46:00,106,s694,242,6,4,38,72,31,38,14,34,2,7,14,169,13,43,22,35,5,13,13,45,72,35,78,80,150,sa49,228,9,4,43,78,30,43,13,35,8,13,13,183,7,38,20,34,5,7,14,43,78,27,72,70,150
2009-339-MS004-6-1-m850-n552,brisbane,/en/scores/2009/339/MS004/match-stats?isLive=False,01:27:00,87,m850,293,6,3,43,63,29,43,13,20,4,5,10,178,13,34,14,30,3,5,9,42,63,27,64,69,127,n552,234,4,4,34,64,21,34,16,30,2,5,9,98,14,43,7,20,1,5,10,37,64,21,63,58,127
2009-339-MS015-5-8-t786-n289,brisbane,/en/scores/2009/339/MS015/match-stats?isLive=False,02:15:00,135,t786,263,9,2,62,95,45,62,15,33,1,5,15,100,25,69,13,32,1,6,15,60,95,38,101,98,196,n289,284,0,0,69,101,44,69,19,32,5,6,15,188,17,62,18,33,4,5,15,63,101,35,95,98,196
2009-339-MS010-5-7-v306-a385,brisbane,/en/scores/2009/339/MS010/match-stats?isLive=False,01:19:00,79,v306,321,6,1,39,53,33,39,8,14,5,5,9,186,13,33,11,22,3,5,8,41,53,24,55,65,108,a385,235,2,0,33,55,20,33,11,22,2,5,8,58,6,39,6,14,0,5,9,31,55,12,53,43,108
2009-339-MS013-5-6-sa49-b747,brisbane,/en/scores/2009/339/MS013/match-stats?isLive=False,01:06:00,66,sa49,290,6,1,25,48,21,25,14,23,3,4,9,213,16,36,11,19,4,6,9,35,48,27,55,62,103,b747,220,4,2,36,55,20,36,8,19,2,6,9,91,4,25,9,23,1,4,9,28,55,13,48,41,103
