2014-339-MS001-8-1-h432-f324,brisbane,/en/scores/2014/339/MS001/match-stats?isLive=False,02:07:00,127,h432,273,4,4,50,101,40,50,26,51,9,10,13,152,17,55,17,31,4,11,13,66,101,34,86,100,187,f324,260,13,0,55,86,38,55,14,31,7,11,13,86,10,50,25,51,1,10,13,52,86,35,101,87,187
2014-339-MS002-7-2-f324-ca12,brisbane,/en/scores/2014/339/MS002/match-stats?isLive=False,01:56:00,116,f324,317,20,3,56,95,46,56,23,39,1,1,16,148,7,43,22,43,2,3,14,69,95,29,86,98,181,ca12,265,4,7,43,86,36,43,21,43,1,3,14,59,10,56,16,39,0,1,16,57,86,26,95,83,181
2014-339-MS003-7-1-h432-n552,brisbane,/en/scores/2014/339/MS003/match-stats?isLive=False,02:30:00,150,h432,283,7,3,45,102,40,45,30,57,6,7,16,108,17,61,20,40,2,12,15,70,102,37,101,107,203,n552,274,12,6,61,101,44,61,20,40,10,12,15,78,5,45,27,57,1,7,16,64,101,32,102,96,203
2014-339-MS004-6-4-f324-me05,brisbane,/en/scores/2014/339/MS004/match-stats?isLive=False,00:58:00,58,f324,309,9,1,25,41,21,25,9,16,3,3,7,245,14,30,17,24,5,9,7,30,41,31,54,61,95,me05,164,3,5,30,54,16,30,7,24,4,9,7,60,4,25,7,16,0,3,7,23,54,11,41,34,95
2014-339-MS007-6-3-n552-c977,brisbane,/en/scores/2014/339/MS007/match-stats?isLive=False,02:37:00,157,n552,285,6,2,58,105,45,58,26,47,14,15,15,118,14,52,34,67,3,15,15,71,105,48,119,119,224,c977,249,14,11,52,119,38,52,33,67,12,15,15,80,13,58,21,47,1,15,15,71,119,34,105,105,224
2014-339-MS005-6-2-ca12-g940,brisbane,/en/scores/2014/339/MS005/match-stats?isLive=False,01:09:00,69,ca12,361,7,0,40,52,34,40,11,12,2,2,11,122,9,41,8,19,2,5,11,45,52,17,60,62,112,g940,296,12,1,41,60,32,41,11,19,3,5,11,23,6,40,1,12,0,2,11,43,60,7,52,50,112
2014-339-MS006-6-1-h432-ca99,brisbane,/en/scores/2014/339/MS006/match-stats?isLive=False,01:12:00,72,h432,293,5,1,25,48,21,25,15,23,2,3,9,220,8,30,20,29,4,5,9,36,48,28,59,64,107,ca99,214,7,3,30,59,22,30,9,29,1,5,9,95,4,25,8,23,1,3,9,31,59,12,48,43,107
2014-339-MS008-5-8-f324-n289,brisbane,/en/scores/2014/339/MS008/match-stats?isLive=False,01:08:00,68,f324,313,9,0,34,56,27,34,14,22,4,4,9,198,14,35,14,28,3,4,9,41,56,28,63,69,119,n289,229,1,4,35,63,21,35,14,28,1,4,9,57,7,34,8,22,0,4,9,35,63,15,56,50,119
2014-339-MS015-5-7-n552-e690,brisbane,/en/scores/2014/339/MS015/match-stats?isLive=False,01:02:00,62,n552,308,1,1,27,48,22,27,15,21,0,0,9,162,7,26,11,21,3,6,9,37,48,18,47,55,95,e690,243,3,2,26,47,19,26,10,21,3,6,9,48,5,27,6,21,0,0,9,29,47,11,48,40,95
2014-339-MS013-5-6-ca99-sd32,brisbane,/en/scores/2014/339/MS013/match-stats?isLive=False,01:28:00,88,ca99,312,10,0,38,66,33,38,16,28,4,4,11,129,9,32,20,42,2,6,10,49,66,29,74,78,140,sd32,247,2,2,32,74,23,32,22,42,4,6,10,56,5,38,12,28,0,4,11,45,74,17,66,62,140
2014-339-MS014-5-5-c977-d875,brisbane,/en/scores/2014/339/MS014/match-stats?isLive=False,01:36:00,96,c977,311,16,4,47,77,40,47,16,30,5,5,12,120,10,42,14,30,2,6,12,56,77,24,72,80,149,d875,277,8,1,42,72,32,42,16,30,4,6,12,62,7,47,14,30,0,5,12,48,72,21,77,69,149
2014-339-MS012-5-4-h432-l397,brisbane,/en/scores/2014/339/MS012/match-stats?isLive=False,01:39:00,99,h432,284,11,2,43,80,33,43,20,37,9,10,11,164,7,36,17,26,3,6,10,53,80,24,62,77,142,l397,244,8,8,36,62,29,36,9,26,3,6,10,88,10,43,17,37,1,10,11,38,62,27,80,65,142
2014-339-MS011-5-3-ca12-m873,brisbane,/en/scores/2014/339/MS011/match-stats?isLive=False,02:02:00,122,ca12,300,10,3,45,85,39,45,26,40,1,3,17,154,14,53,26,49,4,8,16,65,85,40,102,105,187,m873,254,12,6,53,102,39,53,23,49,4,8,16,126,6,45,14,40,2,3,17,62,102,20,85,82,187
2014-339-MS010-5-2-g940-h996,brisbane,/en/scores/2014/339/MS010/match-stats?isLive=False,02:26:00,146,g940,280,18,7,62,113,49,62,27,51,5,8,17,124,17,68,20,42,2,5,17,76,113,37,110,113,223,h996,279,8,6,68,110,51,68,22,42,3,5,17,123,13,62,24,51,3,8,17,73,110,37,113,110,223
2014-339-MS009-5-1-me05-q927,brisbane,/en/scores/2014/339/MS009/match-stats?isLive=False,02:19:00,139,me05,266,4,3,64,112,46,64,26,48,9,12,17,136,14,59,19,42,3,6,17,72,112,33,101,105,213,q927,288,19,2,59,101,45,59,23,42,3,6,17,116,18,64,22,48,3,12,17,68,101,40,112,108,213
2014-339-MS028-4-12-d875-h756,brisbane,/en/scores/2014/339/MS028/match-stats?isLive=False,00:58:00,58,d875,324,6,1,23,43,21,23,15,20,0,0,9,166,15,39,9,17,3,8,8,36,43,24,56,60,99,h756,242,2,1,39,56,24,39,8,17,5,8,8,34,2,23,5,20,0,0,9,32,56,7,43,39,99
2014-339-MS024-4-11-l397-k926,brisbane,/en/scores/2014/339/MS024/match-stats?isLive=False,01:15:00,75,l397,281,13,3,30,55,24,30,14,25,1,3,10,201,16,28,11,30,4,6,10,38,55,27,58,65,113,k926,216,4,2,28,58,12,28,19,30,2,6,10,151,6,30,11,25,2,3,10,31,58,17,55,48,113
2014-339-MS019-4-10-q927-t315,brisbane,/en/scores/2014/339/MS019/match-stats?isLive=False,01:17:00,77,q927,305,18,1,40,58,36,40,7,18,2,3,11,143,14,40,11,23,3,9,11,43,58,25,63,68,121,t315,256,4,0,40,63,26,40,12,23,6,9,11,113,4,40,11,18,1,3,11,38,63,15,58,53,121
2014-339-MS023-4-9-ca12-me82,brisbane,/en/scores/2014/339/MS023/match-stats?isLive=False,01:49:00,109,ca12,275,10,2,50,76,34,50,15,26,4,7,12,170,23,54,17,34,4,9,12,49,76,40,88,89,164,me82,235,4,3,54,88,31,54,17,34,5,9,12,142,16,50,11,26,3,7,12,48,88,27,76,75,164
2014-339-MS029-4-8-c977-i165,brisbane,/en/scores/2014/339/MS029/match-stats?isLive=False,02:22:00,142,c977,298,14,7,59,111,51,59,27,52,2,2,17,92,11,56,15,44,1,3,17,78,111,26,100,104,211,i165,302,8,2,56,100,45,56,29,44,2,3,17,62,8,59,25,52,0,2,17,74,100,33,111,107,211
2014-339-MS026-4-7-ca99-se73,brisbane,/en/scores/2014/339/MS026/match-stats?isLive=False,02:54:00,174,ca99,327,31,2,75,128,66,75,27,53,2,2,18,60,19,90,14,36,0,8,18,93,128,33,126,126,254,se73,314,4,1,90,126,71,90,22,36,8,8,18,61,9,75,26,53,0,2,18,93,126,35,128,128,254
2014-339-MS030-4-6-e690-k737,brisbane,/en/scores/2014/339/MS030/match-stats?isLive=False,01:13:00,73,e690,253,5,7,40,61,32,40,6,21,1,3,10,174,19,43,6,13,4,10,9,38,61,25,56,63,117,k737,245,4,1,43,56,24,43,7,13,6,10,9,178,8,40,15,21,2,3,10,31,56,23,61,54,117
2014-339-MS021-4-5-g940-h940,brisbane,/en/scores/2014/339/MS021/match-stats?isLive=False,01:35:00,95,g940,337,23,2,51,70,46,51,10,19,1,1,12,71,16,59,12,27,0,4,12,56,70,28,86,84,156,h940,299,5,4,59,86,43,59,15,27,4,4,12,57,5,51,9,19,0,1,12,58,86,14,70,72,156
