1996-451-MS001-5-1-k148-e121,doha,/en/scores/1996/451/MS001/match-stats?isLive=False,02:22:00,142,k148,247,1,3,74,115,49,74,21,41,9,14,16,151,21,71,18,34,3,6,16,70,115,39,105,109,220,e121,277,14,3,71,105,50,71,16,34,3,6,16,150,25,74,20,41,5,14,16,66,105,45,115,111,220
1996-451-MS002-4-2-e121-m099,doha,/en/scores/1996/451/MS002/match-stats?isLive=False,01:10:00,70,e121,307,12,2,42,59,35,42,9,17,0,0,10,137,11,39,9,16,2,6,10,44,59,20,55,64,114,m099,264,0,3,39,55,28,39,7,16,4,6,10,64,7,42,8,17,0,0,10,35,55,15,59,50,114
1996-451-MS003-4-1-k148-p273,doha,/en/scores/1996/451/MS003/match-stats?isLive=False,01:46:00,106,k148,267,5,7,52,88,43,52,15,36,2,4,14,191,20,52,20,33,6,12,14,58,88,40,85,98,173,p273,224,8,3,52,85,32,52,13,33,6,12,14,139,9,52,21,36,2,4,14,45,85,30,88,75,173
1996-451-MS004-3-4-m099-v166,doha,/en/scores/1996/451/MS004/match-stats?isLive=False,01:11:00,71,m099,236,3,1,35,52,29,35,8,17,0,0,8,190,14,26,17,34,4,11,8,37,52,31,60,68,112,v166,186,2,5,26,60,12,26,17,34,7,11,8,70,6,35,9,17,0,0,8,29,60,15,52,44,112
1996-451-MS006-3-3-k148-l206,doha,/en/scores/1996/451/MS006/match-stats?isLive=False,01:17:00,77,k148,295,6,2,41,64,31,41,14,23,1,2,11,173,14,45,12,22,3,5,11,45,64,26,67,71,131,l206,253,4,4,45,67,31,45,10,22,2,5,11,122,10,41,9,23,1,2,11,41,67,19,64,60,131
1996-451-MS005-3-2-e121-r186,doha,/en/scores/1996/451/MS005/match-stats?isLive=False,01:02:00,62,e121,225,12,2,27,41,23,27,9,14,0,0,8,179,7,25,22,35,4,9,9,32,41,29,60,61,101,r186,207,3,2,25,60,18,25,13,35,5,9,9,51,4,27,5,14,0,0,8,31,60,9,41,40,101
1996-451-MS007-3-1-p273-p218,doha,/en/scores/1996/451/MS007/match-stats?isLive=False,01:37:00,97,p273,292,8,3,48,79,38,48,17,31,3,4,13,209,15,48,22,36,6,8,14,55,79,37,84,92,163,p218,221,2,3,48,84,33,48,14,36,2,8,14,98,10,48,14,31,1,4,13,47,84,24,79,71,163
1996-451-MS008-2-8-m099-g254,doha,/en/scores/1996/451/MS008/match-stats?isLive=False,01:18:00,78,m099,260,3,3,35,59,23,35,14,24,3,5,9,257,14,32,15,26,5,5,9,37,59,29,58,66,117,g254,198,3,2,32,58,18,32,11,26,0,5,9,138,12,35,10,24,2,5,9,29,58,22,59,51,117
1996-451-MS015-2-7-p218-b028,doha,/en/scores/1996/451/MS015/match-stats?isLive=False,03:04:00,184,p218,295,5,3,89,131,66,89,24,42,6,7,18,87,11,66,32,66,1,6,18,90,131,43,132,133,263,b028,300,28,7,66,132,55,66,34,66,5,6,18,88,23,89,18,42,1,7,18,89,132,41,131,130,263
1996-451-MS010-2-6-e121-e113,doha,/en/scores/1996/451/MS010/match-stats?isLive=False,01:51:00,111,e121,301,11,2,58,92,42,58,22,34,7,8,14,114,13,50,19,42,2,7,14,64,92,32,92,96,184,e113,272,11,7,50,92,37,50,23,42,5,7,14,83,16,58,12,34,1,8,14,60,92,28,92,88,184
1996-451-MS013-2-5-k148-s351,doha,/en/scores/1996/451/MS013/match-stats?isLive=False,01:19:00,79,k148,271,3,3,44,65,29,44,12,21,2,4,10,241,10,27,18,30,4,4,9,41,65,28,57,69,122,s351,204,2,3,27,57,17,27,12,30,0,4,9,147,15,44,9,21,2,4,10,29,57,24,65,53,122
1996-451-MS012-2-4-l206-t136,doha,/en/scores/1996/451/MS012/match-stats?isLive=False,01:56:00,116,l206,304,12,1,54,93,43,54,24,39,1,2,16,155,21,64,13,31,3,5,15,67,93,34,95,101,188,t136,272,4,4,64,95,43,64,18,31,2,5,15,114,11,54,15,39,1,2,16,61,95,26,93,87,188
